Log file open, 01/13/23 09:02:08
[2023.01.13-01.02.23:513][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-01.02.23:518][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-01.02.23:546][  0]LogPakFile: Display: Mounted Pak file 'D:/ProgramFiles/epicgames/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.01.13-01.02.23:547][  0]LogPakFile: Display: Mounted Pak file 'D:/ProgramFiles/epicgames/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.01.13-01.02.23:548][  0]LogPakFile: Display: Mounted Pak file 'D:/ProgramFiles/epicgames/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.01.13-01.02.23:549][  0]LogPakFile: Display: Mounted Pak file 'D:/ProgramFiles/epicgames/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.01.13-01.02.23:550][  0]LogPakFile: Display: Mounted Pak file 'D:/ProgramFiles/epicgames/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.01.13-01.02.23:551][  0]LogPakFile: Display: Mounted Pak file 'D:/ProgramFiles/epicgames/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.01.13-01.02.23:552][  0]LogPakFile: Display: Mounted Pak file 'D:/ProgramFiles/epicgames/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.01.13-01.02.23:553][  0]LogPakFile: Display: Mounted Pak file 'D:/ProgramFiles/epicgames/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.01.13-01.02.23:553][  0]LogPakFile: Display: Mounted Pak file 'D:/ProgramFiles/epicgames/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.01.13-01.02.23:554][  0]LogPakFile: Display: Mounted Pak file 'D:/ProgramFiles/epicgames/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.01.13-01.02.23:774][  0]LogSlate: Took 0.000456 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.01.13-01.02.23:777][  0]LogSlate: Took 0.000403 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.01.13-01.02.23:782][  0]LogSlate: Took 0.000389 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.01.13-01.02.23:783][  0]LogSlate: Took 0.000328 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.01.13-01.02.23:814][  0]LogViewport: Scene viewport resized to 1460x613, mode Windowed.
[2023.01.13-01.02.23:838][  0]LogSlate: Took 0.000362 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.01.13-01.02.24:290][  0]LogStall: Startup...
[2023.01.13-01.02.24:291][  0]LogStall: Startup complete.
[2023.01.13-01.02.24:301][  0]LogLoad: (Engine Initialization) Total time: 17.28 seconds
[2023.01.13-01.02.24:301][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.01.13-01.02.24:383][  0]AssetCheck: New page: Asset Save: HDRI_Epic_Courtyard_Daylight
[2023.01.13-01.02.24:383][  0]LogContentValidation: Display: Validating /Script/Engine.TextureCube /Game/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.HDRI_Epic_Courtyard_Daylight
[2023.01.13-01.02.24:553][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.01.13-01.02.24:642][  1]LogAssetRegistry: Asset discovery search completed in 12.4452 seconds
[2023.01.13-01.02.24:650][  1]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000007 seconds (updated 0 objects)
[2023.01.13-01.03.12:869][146]LogAudioMixer: Warning: FMixerPlatformXAudio2: Changing default audio render device to new device: Role=Console, DeviceName=耳机 (AirPods Pro), InstanceID=1
[2023.01.13-01.03.12:980][146]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=19916
[2023.01.13-01.03.15:315][153]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{6f86cf00-e7b2-4908-91e8-817ec6c45394}, Name=耳机 (AirPods Pro)), Reason=FMixerPlatformXAudio2::OnDefaultRenderDeviceChanged, InstanceID=1, DurationMS=2114.36
[2023.01.13-01.03.15:315][153]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.13-01.03.15:316][153]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.13-01.04.18:963][608]LogDerivedDataCache: C:/Users/10054/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:08.097 and deleted 0 files with total size 0 MiB. Scanned 7994 files in 1712 folders with total size 5570 MiB.
[2023.01.13-01.10.34:682][961]LogSlate: Took 0.000083 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.01.13-01.10.35:553][ 12]LogAssetEditorSubsystem: Opening Asset editor for LevelScriptBlueprint /Temp/Untitled_1.Untitled_1:PersistentLevel.Untitled
[2023.01.13-01.10.35:553][ 12]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.13-01.10.36:678][ 12]LogSlate: Took 0.000614 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2023.01.13-01.10.43:822][429]LogSlate: Window 'Untitled' being destroyed
[2023.01.13-01.10.43:829][429]LogSlate: Window 'Untitled' being destroyed
[2023.01.13-01.10.43:831][429]LogWorld: UWorld::CleanupWorld for World_0, bSessionEnded=true, bCleanupResources=true
[2023.01.13-01.10.43:832][429]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-01.10.44:012][437]LogShaderCompilers: Display: ================================================
[2023.01.13-01.10.44:012][437]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.13-01.10.44:012][437]LogShaderCompilers: Display: Total job queries 73, among them cache hits 0 (0.00%)
[2023.01.13-01.10.44:012][437]LogShaderCompilers: Display: Tracking 73 distinct input hashes that result in 66 distinct outputs (90.41%)
[2023.01.13-01.10.44:012][437]LogShaderCompilers: Display: RAM used: 0.70 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.04%
[2023.01.13-01.10.44:012][437]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.13-01.10.44:012][437]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.01.13-01.10.44:012][437]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.01.13-01.10.44:012][437]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.01.13-01.10.44:012][437]LogShaderCompilers: Display: ================================================
[2023.01.13-01.10.45:507][524]LogUObjectHash: Compacting FUObjectHashTables data took   0.87ms
[2023.01.13-01.10.45:603][524]LogAssetEditorSubsystem: Opening Asset editor for World /Game/LearnMap.LearnMap
[2023.01.13-01.10.45:603][524]Cmd: MAP LOAD FILE="E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Content/LearnMap.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.01.13-01.10.45:603][524]LightingResults: New page: Lighting Build
[2023.01.13-01.10.45:603][524]LoadErrors: New page: Loading map: LearnMap.umap
[2023.01.13-01.10.45:632][524]LogWorld: UWorld::CleanupWorld for Untitled_1, bSessionEnded=true, bCleanupResources=true
[2023.01.13-01.10.45:632][524]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-01.10.45:633][524]LogContentBundle: [Container: Untitled_1] Deleting container.
[2023.01.13-01.10.45:633][524]MapCheck: New page: Map Check
[2023.01.13-01.10.45:633][524]LightingResults: New page: Lighting Build
[2023.01.13-01.10.45:650][524]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.13-01.10.45:661][524]LogUObjectHash: Compacting FUObjectHashTables data took   0.75ms
[2023.01.13-01.10.45:665][524]LogWorld: UWorld::CleanupWorld for LearnMap, bSessionEnded=true, bCleanupResources=true
[2023.01.13-01.10.45:665][524]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-01.10.45:685][524]LogUObjectHash: Compacting FUObjectHashTables data took   0.91ms
[2023.01.13-01.10.45:704][524]LogUObjectHash: Compacting FUObjectHashTables data took   1.55ms
[2023.01.13-01.10.45:716][524]LogAudio: Display: Audio Device (ID: 1) registered with world 'LearnMap'.
[2023.01.13-01.10.45:716][524]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.13-01.10.45:716][524]LogAIModule: Creating AISystem for world LearnMap
[2023.01.13-01.10.45:723][524]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.01.13-01.10.45:742][524]LogUObjectHash: Compacting FUObjectHashTables data took   0.67ms
[2023.01.13-01.10.45:746][524]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.01.13-01.10.45:747][524]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.061ms to complete.
[2023.01.13-01.10.45:747][524]LogFileHelpers: Loading map 'LearnMap' took 0.144
[2023.01.13-01.10.47:229][606]LogActorFactory: Loading ActorFactory Class /Script/Engine.LevelInstance
[2023.01.13-01.10.49:906][760]LogAssetEditorSubsystem: Opening Asset editor for LevelScriptBlueprint /Game/LearnMap.LearnMap:PersistentLevel.LearnMap
[2023.01.13-01.10.49:907][760]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.13-01.10.50:400][761]LogSlate: Took 0.003059 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansFallback.ttf' (3848K)
[2023.01.13-01.11.22:940][700]LogDebuggerCommands: Repeating last play command: Simulate
[2023.01.13-01.11.22:944][700]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.13-01.11.22:944][700]PIE: New page: SIE session: LearnMap (Jan 13, 2023, 5:11:22 PM)
[2023.01.13-01.11.22:948][700]LogOnline: OSS: Created online subsystem instance for: NULL
[2023.01.13-01.11.22:948][700]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2023.01.13-01.11.22:948][700]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_LearnMap
[2023.01.13-01.11.22:951][700]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002657s)
[2023.01.13-01.11.22:951][700]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/LearnMap.LearnMap to /Game/UEDPIE_0_LearnMap.LearnMap (0.002690s)
[2023.01.13-01.11.22:951][700]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.13-01.11.22:951][700]LogAIModule: Creating AISystem for world LearnMap
[2023.01.13-01.11.22:952][700]LogPlayLevel: PIE: World Init took: (0.000696s)
[2023.01.13-01.11.22:977][700]LogUObjectHash: Compacting FUObjectHashTables data took   0.82ms
[2023.01.13-01.11.22:977][700]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2023.01.13-01.11.22:977][700]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.13-01.11.22:977][700]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.13-01.11.22:977][700]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.13-01.11.22:977][700]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.13-01.11.22:977][700]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.13-01.11.22:977][700]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.13-01.11.22:977][700]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.13-01.11.22:977][700]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.13-01.11.22:978][700]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.13-01.11.22:978][700]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.13-01.11.22:978][700]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.13-01.11.22:980][700]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.13-01.11.23:022][700]LogAudioMixer: Display: Using Audio Hardware Device 耳机 (AirPods Pro)
[2023.01.13-01.11.23:022][700]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.13-01.11.23:022][700]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.13-01.11.23:022][700]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.13-01.11.23:024][700]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2023.01.13-01.11.23:024][700]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=2
[2023.01.13-01.11.23:025][700]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2023.01.13-01.11.23:025][700]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2023.01.13-01.11.23:025][700]LogInit: FAudioDevice initialized.
[2023.01.13-01.11.23:025][700]LogAudio: Display: Audio Device (ID: 2) registered with world 'LearnMap'.
[2023.01.13-01.11.23:029][700]LogLoad: Game class is 'GameModeBase'
[2023.01.13-01.11.23:030][700]LogWorld: Bringing World /Game/UEDPIE_0_LearnMap.LearnMap up for play (max tick rate 60) at 2023.01.13-09.11.23
[2023.01.13-01.11.23:030][700]LogWorld: Bringing up level for play took: 0.000668
[2023.01.13-01.11.23:032][700]LogOnline: OSS: Created online subsystem instance for: :Context_3
[2023.01.13-01.11.23:032][700]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2023.01.13-01.11.23:041][700]LogBlueprintUserMessages: [LearnMap_C_18] 27.0
[2023.01.13-01.11.23:041][700]PIE: Server logged in
[2023.01.13-01.11.23:042][700]PIE: Play in editor total start time 0.098 seconds.
[2023.01.13-01.11.27:558][936]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-01.11.27:558][936]LogWorld: BeginTearingDown for /Game/UEDPIE_0_LearnMap
[2023.01.13-01.11.27:559][936]LogWorld: UWorld::CleanupWorld for LearnMap, bSessionEnded=true, bCleanupResources=true
[2023.01.13-01.11.27:559][936]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-01.11.27:563][936]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.13-01.11.27:567][936]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-01.11.27:592][936]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.13-01.11.27:596][936]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.01.13-01.11.27:597][936]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.01.13-01.11.27:602][936]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-01.11.27:614][936]LogUObjectHash: Compacting FUObjectHashTables data took   0.92ms
[2023.01.13-01.11.27:629][937]LogPlayLevel: Display: Destroying online subsystem :Context_3
[2023.01.13-01.21.31:785][ 70]LogUObjectHash: Compacting FUObjectHashTables data took   1.22ms
[2023.01.13-01.21.31:916][ 70]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/LearnMap_Auto1
[2023.01.13-01.21.31:917][ 70]LogSavePackage: Moving 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/LearnMap_Auto19D0743D944E2BF7FED664EBF46D90002.tmp' to 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/Autosaves/Game/LearnMap_Auto1.umap'
[2023.01.13-01.21.31:920][ 70]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/LearnMap' took 0.167
[2023.01.13-01.21.31:920][ 70]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.167
[2023.01.13-01.31.32:399][363]LogUObjectHash: Compacting FUObjectHashTables data took   1.54ms
[2023.01.13-01.31.32:418][363]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/LearnMap_Auto2
[2023.01.13-01.31.32:419][363]LogSavePackage: Moving 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/LearnMap_Auto28BC1893F440970DE46766D9A26DCD544.tmp' to 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/Autosaves/Game/LearnMap_Auto2.umap'
[2023.01.13-01.31.32:422][363]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/LearnMap' took 0.057
[2023.01.13-01.31.32:422][363]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.057
[2023.01.13-01.33.18:088][182]BlueprintLog: New page: Compile LearnMap
[2023.01.13-01.33.18:093][182]LogBlueprint: Warning: [AssetLog] E:\5UEAndUnityAnd3D\20230109UEStudyProjects\BluePrintStudy\Projects\BluePrintStudy\Content\LearnMap.umap: [Compiler] Get World Transform  was pruned because its Exec pin is not connected, the connected value is not available and will instead be read as default
[2023.01.13-01.33.18:139][182]LogUObjectHash: Compacting FUObjectHashTables data took   1.11ms
[2023.01.13-01.33.19:959][288]BlueprintLog: New page: Compile LearnMap
[2023.01.13-01.33.19:961][288]LogBlueprint: Warning: [AssetLog] E:\5UEAndUnityAnd3D\20230109UEStudyProjects\BluePrintStudy\Projects\BluePrintStudy\Content\LearnMap.umap: [Compiler] Get World Transform  was pruned because its Exec pin is not connected, the connected value is not available and will instead be read as default
[2023.01.13-01.33.20:006][288]LogUObjectHash: Compacting FUObjectHashTables data took   0.99ms
[2023.01.13-01.33.34:188][129]BlueprintLog: New page: Compile LearnMap
[2023.01.13-01.33.34:235][129]LogUObjectHash: Compacting FUObjectHashTables data took   0.94ms
[2023.01.13-01.33.36:833][282]LogDebuggerCommands: Repeating last play command: Simulate
[2023.01.13-01.33.36:838][282]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.13-01.33.36:838][282]PIE: New page: SIE session: LearnMap (Jan 13, 2023, 5:33:36 PM)
[2023.01.13-01.33.36:838][282]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_LearnMap
[2023.01.13-01.33.36:841][282]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002945s)
[2023.01.13-01.33.36:841][282]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/LearnMap.LearnMap to /Game/UEDPIE_0_LearnMap.LearnMap (0.002976s)
[2023.01.13-01.33.36:841][282]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.13-01.33.36:841][282]LogAIModule: Creating AISystem for world LearnMap
[2023.01.13-01.33.36:842][282]LogPlayLevel: PIE: World Init took: (0.000710s)
[2023.01.13-01.33.36:869][282]LogUObjectHash: Compacting FUObjectHashTables data took   1.09ms
